Year,Week,Month,Country,Province,Policy,Population,Cases,AT,TP,AH,RH
2015,12,3,Malaysia,WP LABUAN,0,95100,0,27.17606637,0.001354027,30.02592692,81.4872734
2015,13,3,Malaysia,WP LABUAN,0,95100,0,27.16614812,0.029675752,30.93955039,85.51289941
2015,14,3,Malaysia,WP LABUAN,0,95100,0,27.53761526,0.025952179,30.5685517,82.23624022
2015,15,4,Malaysia,WP LABUAN,0,95100,0,27.45017841,0.03937961,30.32151631,81.54926394
2015,16,4,Malaysia,WP LABUAN,0,95100,0,27.80462689,0.047428547,31.07085318,83.23679239
2015,17,4,Malaysia,WP LABUAN,0,95100,0,27.18779809,0.091960981,30.4839936,83.40426463
2015,18,4,Malaysia,WP LABUAN,0,95100,1,27.90899871,0.081692945,30.23215675,79.27954654
2015,19,5,Malaysia,WP LABUAN,0,95100,0,28.52951025,0.015646531,30.62371682,78.26428615
2015,20,5,Malaysia,WP LABUAN,0,95100,0,27.95511649,0.023432184,30.67430056,80.90680175
2015,21,5,Malaysia,WP LABUAN,0,95100,0,27.86349472,0.127692241,30.35527021,79.9961018
2015,22,5,Malaysia,WP LABUAN,0,95100,0,28.0425952,0.049572422,30.75370014,80.83752524
2015,23,6,Malaysia,WP LABUAN,0,95100,0,27.4377213,0.300518706,30.80106915,83.70129566
2015,24,6,Malaysia,WP LABUAN,0,95100,0,27.16729199,0.640943589,29.97630797,81.41121461
2015,25,6,Malaysia,WP LABUAN,0,95100,0,28.98933493,0.104335281,31.30133669,79.23425939
2015,26,6,Malaysia,WP LABUAN,0,95100,0,28.83506496,0.019144433,30.57001042,76.84773944
2015,27,6,Malaysia,WP LABUAN,0,95100,0,29.16079097,0.189827023,30.90792282,76.93447885
2015,28,7,Malaysia,WP LABUAN,0,95100,0,28.67652637,0.021664427,31.30837251,80.49758386
2015,29,7,Malaysia,WP LABUAN,0,95100,0,27.44717922,0.223564855,30.76853103,83.54033684
2015,30,7,Malaysia,WP LABUAN,0,95100,0,26.64904587,0.326546109,29.79607908,82.8710989
2015,31,7,Malaysia,WP LABUAN,0,95100,0,26.31031872,1.251158294,29.8797379,84.76345993
2015,32,8,Malaysia,WP LABUAN,0,95100,0,27.84681085,0.11467854,30.84158191,82.07906273
2015,33,8,Malaysia,WP LABUAN,0,95100,0,27.31033244,0.162257534,30.36746205,82.36037511
2015,34,8,Malaysia,WP LABUAN,0,95100,0,27.45094564,0.397444452,30.7818992,83.60620283
2015,35,8,Malaysia,WP LABUAN,0,95100,0,27.67859115,0.194603728,30.22906539,80.25574632
2015,36,8,Malaysia,WP LABUAN,0,95100,0,27.08027363,0.330081623,30.32541668,83.19906849
2015,37,9,Malaysia,WP LABUAN,0,95100,0,28.3209061,0.062360452,30.6865105,79.38914753
2015,38,9,Malaysia,WP LABUAN,0,95100,0,27.63469138,0.21717084,30.51526317,81.62148613
2015,39,9,Malaysia,WP LABUAN,0,95100,0,27.25771409,0.395902366,30.33646049,82.53806928
2015,40,9,Malaysia,WP LABUAN,0,95100,0,27.65025927,0.326546109,30.18963562,80.24201261
2015,41,10,Malaysia,WP LABUAN,0,95100,0,27.01000888,0.341778909,30.18407324,83.01486544
2015,42,10,Malaysia,WP LABUAN,0,95100,0,27.38893913,0.32718551,30.35364878,82.05600717
2015,43,10,Malaysia,WP LABUAN,0,95100,0,28.6771541,0.072139534,30.06553138,75.49390465
2015,44,10,Malaysia,WP LABUAN,0,95100,0,27.31041614,0.255722989,30.26127885,81.95706457
2015,45,11,Malaysia,WP LABUAN,0,95100,0,27.1621027,0.32109239,30.42800632,83.3087812
2015,46,11,Malaysia,WP LABUAN,0,95100,0,27.66141905,0.341628462,30.45328031,81.26095656
2015,47,11,Malaysia,WP LABUAN,0,95100,0,27.01217109,0.463829373,30.46127225,84.12224261
2015,48,11,Malaysia,WP LABUAN,0,95100,0,27.69478678,0.103319761,30.86729871,82.83059137
2015,49,11,Malaysia,WP LABUAN,0,95100,0,27.68089286,0.364759752,30.9638445,83.38385415
2015,50,12,Malaysia,WP LABUAN,0,95100,0,26.91941938,0.54555993,30.36914924,84.20768145
2015,51,12,Malaysia,WP LABUAN,0,95100,0,27.25178546,0.179446151,30.56420115,83.50621409
2015,52,12,Malaysia,WP LABUAN,0,95100,0,27.94749995,0.014856682,31.20104022,83.18795626
2016,1,1,Malaysia,JOHOR,0,3651800,513,26.1964246,0.067907231,31.12599756,90.94711743
2016,2,1,Malaysia,JOHOR,0,3651800,579,26.65047167,0.058898312,31.40940405,90.08652366
2016,3,1,Malaysia,JOHOR,0,3651800,563,26.23814271,0.202240227,31.24744682,91.32906709
2016,4,1,Malaysia,JOHOR,0,3651800,460,26.29745944,0.119958765,31.0705447,90.1971055
2016,5,2,Malaysia,JOHOR,0,3651800,502,26.17062355,0.012212091,31.11502605,91.02234078
2016,6,2,Malaysia,JOHOR,0,3651800,397,25.87746719,0.341618218,30.66793044,90.3602819
2016,7,2,Malaysia,JOHOR,0,3651800,403,26.14592643,0.01789772,30.85150589,89.95416567
2016,8,2,Malaysia,JOHOR,0,3651800,375,25.7939026,0.087446576,30.2734027,88.92228071
2016,9,2,Malaysia,JOHOR,0,3651800,357,26.27063149,0.011531417,30.75018018,88.83210842
2016,10,3,Malaysia,JOHOR,0,3651800,335,26.74461339,0.037036668,31.25071727,88.89030788
2016,11,3,Malaysia,JOHOR,0,3651800,284,26.56168269,0.024063824,31.20199008,89.54401297
2016,12,3,Malaysia,JOHOR,0,3651800,285,26.88686573,0.105544494,31.36426685,88.77098727
2016,13,3,Malaysia,JOHOR,0,3651800,256,26.75747541,0.004844797,30.62145927,85.94965209
2016,14,4,Malaysia,JOHOR,0,3651800,280,26.83025746,0.006246184,31.3739058,89.06499323
2016,15,4,Malaysia,JOHOR,0,3651800,229,27.41760994,0.205643597,32.0497755,89.43287576
2016,16,4,Malaysia,JOHOR,0,3651800,224,27.77949208,0.185383538,32.09274985,87.94819145
2016,17,4,Malaysia,JOHOR,0,3651800,167,27.37101402,0.044203764,32.09469588,89.89183234
2016,18,5,Malaysia,JOHOR,0,3651800,123,27.21921145,0.013853716,31.97355808,90.0224964
2016,19,5,Malaysia,JOHOR,0,3651800,154,26.98153375,0.027307035,32.07449216,91.63189915
2016,20,5,Malaysia,JOHOR,0,3651800,124,27.09061698,0.014133993,31.92565187,90.42745933
2016,21,5,Malaysia,JOHOR,0,3651800,121,27.52678302,0.605399374,32.11906631,89.23506445
2016,22,5,Malaysia,JOHOR,0,3651800,126,26.9069546,0.280197409,31.61054148,89.80637615
2016,23,6,Malaysia,JOHOR,0,3651800,134,27.08374954,0.022542318,31.61590374,88.99570202
2016,24,6,Malaysia,JOHOR,0,3651800,153,26.8592676,0.052011494,31.43540054,89.22490765
2016,25,6,Malaysia,JOHOR,0,3651800,163,26.51594681,0.001441427,30.71497013,87.54201032
2016,26,6,Malaysia,JOHOR,0,3651800,165,27.34653512,0.036396034,31.57080829,87.54386688
2016,27,7,Malaysia,JOHOR,0,3651800,121,27.75449972,0.103822789,31.81615387,86.79186584
2016,28,7,Malaysia,JOHOR,0,3651800,183,26.99714274,0.044083645,31.3578988,88.21486621
2016,29,7,Malaysia,JOHOR,0,3651800,173,25.79088606,0.241479076,30.79293688,91.36212455
2016,30,7,Malaysia,JOHOR,0,3651800,139,26.21632093,0.029268978,30.68568281,88.78577815
2016,31,8,Malaysia,JOHOR,0,3651800,118,26.80182497,0.010290188,31.01352811,87.544874
2016,32,8,Malaysia,JOHOR,0,3651800,143,27.08816524,0.0401998,31.56305553,88.71147791
2016,33,8,Malaysia,JOHOR,0,3651800,161,27.38053858,0.003283251,31.26318606,85.98539001
2016,34,8,Malaysia,JOHOR,0,3651800,152,27.12537779,0.276073325,31.15170859,86.66916759
2016,35,8,Malaysia,JOHOR,0,3651800,143,26.38202526,0.045605151,31.05914592,89.75089866
2016,36,9,Malaysia,JOHOR,0,3651800,174,26.85811233,0.123762531,31.16448537,87.97087319
2016,37,9,Malaysia,JOHOR,0,3651800,119,26.36499143,0.010770663,30.99784611,89.55735293
2016,38,9,Malaysia,JOHOR,0,3651800,119,26.65371926,0.014574429,31.26906203,89.44960114
2016,39,9,Malaysia,JOHOR,0,3651800,131,26.4298663,0.0044444,31.39072815,91.0750979
2016,40,10,Malaysia,JOHOR,0,3651800,109,26.63423369,0.002482458,31.22022869,89.2719819
2016,41,10,Malaysia,JOHOR,0,3651800,132,26.87839375,0.21861644,31.24223474,88.24433801
2016,42,10,Malaysia,JOHOR,0,3651800,123,26.73738653,0.724557346,31.47101782,89.95495331
2016,43,10,Malaysia,JOHOR,0,3651800,74,25.91217665,0.183982151,30.83413483,90.98113455
2016,44,10,Malaysia,JOHOR,0,3651800,94,25.67090478,0.177896125,30.80475619,91.99158989
2016,45,11,Malaysia,JOHOR,0,3651800,85,26.09496616,0.138817436,31.09373706,91.29167992
2016,46,11,Malaysia,JOHOR,0,3651800,89,25.58234686,0.093052126,30.8018085,92.43095808
2016,47,11,Malaysia,JOHOR,0,3651800,86,26.27102941,0.098417438,31.30863523,91.47576875
2016,48,11,Malaysia,JOHOR,0,3651800,106,25.59902127,0.762554965,30.81060824,92.38924005
2016,49,12,Malaysia,JOHOR,0,3651800,86,26.35563374,0.021301089,31.247147,90.74471815
2016,50,12,Malaysia,JOHOR,0,3651800,125,26.0760839,0.119918725,31.04898765,91.18241173
2016,51,12,Malaysia,JOHOR,0,3651800,110,26.18928759,0.052932406,30.89134125,89.87422673
2016,52,12,Malaysia,JOHOR,0,3651800,74,25.23979625,0.046365904,30.26132279,91.55667231
2016,1,1,Malaysia,KEDAH,0,2119700,13,27.36964171,0.008748775,29.56440526,78.72976599
2016,2,1,Malaysia,KEDAH,0,2119700,47,27.84128019,0.038658081,29.9081489,78.30727928
2016,3,1,Malaysia,KEDAH,0,2119700,27,27.48346891,0.035812459,30.49436174,82.37534719
2016,4,1,Malaysia,KEDAH,0,2119700,22,27.27236272,0.005085793,29.33557695,78.33233736
2016,5,2,Malaysia,KEDAH,0,2119700,22,27.88402002,0.00587288,29.38794746,76.00825211
2016,6,2,Malaysia,KEDAH,0,2119700,10,26.92123773,0.02948549,28.62932446,76.83450412
2016,7,2,Malaysia,KEDAH,0,2119700,17,27.68717501,0.155025867,29.06546884,75.75895966
2016,8,2,Malaysia,KEDAH,0,2119700,28,27.54973457,3.33E-04,26.61572362,66.94002352
2016,9,2,Malaysia,KEDAH,0,2119700,17,27.65298606,6.66E-04,27.68920117,70.31225101
2016,10,3,Malaysia,KEDAH,0,2119700,16,28.85376537,0.057396806,29.92585441,74.20207125
2016,11,3,Malaysia,KEDAH,0,2119700,17,29.16222338,0.046619769,29.84559396,72.70394313
2016,12,3,Malaysia,KEDAH,0,2119700,19,28.87079429,0.166075358,29.85124078,74.19937171
2016,13,3,Malaysia,KEDAH,0,2119700,10,28.83576046,0.054611729,28.9776856,70.64566322
2016,14,4,Malaysia,KEDAH,0,2119700,11,28.7931226,0.014833563,30.3603119,76.24234055
2016,15,4,Malaysia,KEDAH,0,2119700,9,29.13651247,0.043441148,31.24709301,78.37501346
2016,16,4,Malaysia,KEDAH,0,2119700,4,28.73065894,0.121120581,31.14867371,79.76938384
2016,17,4,Malaysia,KEDAH,0,2119700,9,27.93653436,0.268336123,31.94397419,86.57356917
2016,18,5,Malaysia,KEDAH,0,2119700,9,27.96038067,0.341686577,31.90878038,86.33979625
2016,19,5,Malaysia,KEDAH,0,2119700,17,27.56083469,0.292645002,31.83196746,87.80293204
2016,20,5,Malaysia,KEDAH,0,2119700,10,27.20764117,1.076341477,32.15410092,90.95645554
2016,21,5,Malaysia,KEDAH,0,2119700,12,26.90572379,0.419850371,31.48903239,89.27156581
2016,22,5,Malaysia,KEDAH,0,2119700,10,26.85201495,0.593857144,31.1111932,87.84644113
2016,23,6,Malaysia,KEDAH,0,2119700,18,27.34365403,0.010625675,31.23270439,86.06549484
2016,24,6,Malaysia,KEDAH,0,2119700,37,27.4808177,0.367509085,31.62762111,87.24200887
2016,25,6,Malaysia,KEDAH,0,2119700,37,26.57627461,0.228497411,30.61317647,86.85214267
2016,26,6,Malaysia,KEDAH,0,2119700,42,27.62807635,6.05E-05,31.69011631,86.84757971
2016,27,7,Malaysia,KEDAH,0,2119700,22,27.41312446,0.213058397,31.66943564,87.72439728
2016,28,7,Malaysia,KEDAH,0,2119700,32,27.28394356,0.048829667,31.49870438,87.57721277
2016,29,7,Malaysia,KEDAH,0,2119700,20,25.76720419,0.824776361,30.78942529,91.46393773
2016,30,7,Malaysia,KEDAH,0,2119700,16,26.10485464,0.068476569,30.59433876,88.91284941
2016,31,8,Malaysia,KEDAH,0,2119700,19,27.39150691,0.011654942,30.67062331,83.334121
2016,32,8,Malaysia,KEDAH,0,2119700,24,27.06386405,0.022220072,31.23322693,87.34903445
2016,33,8,Malaysia,KEDAH,0,2119700,24,27.19046658,0.250989936,31.29099383,87.02895207
2016,34,8,Malaysia,KEDAH,0,2119700,19,26.74863235,0.206095704,31.18649397,88.63362858
2016,35,8,Malaysia,KEDAH,0,2119700,22,26.14210267,0.090696641,30.87313102,90.02576893
2016,36,9,Malaysia,KEDAH,0,2119700,21,26.11005509,0.23400702,30.66304736,89.22292697
2016,37,9,Malaysia,KEDAH,0,2119700,12,26.85401064,0.027669135,31.01806343,87.32747325
2016,38,9,Malaysia,KEDAH,0,2119700,24,26.53706002,0.313775261,30.92819411,88.43478642
2016,39,9,Malaysia,KEDAH,0,2119700,15,26.77794132,0.116428331,30.83401789,86.81923281
2016,40,10,Malaysia,KEDAH,0,2119700,9,26.53178674,0.181030011,30.93339334,88.45529139
2016,41,10,Malaysia,KEDAH,0,2119700,16,26.40993308,0.119606952,30.99032355,89.27926347
2016,42,10,Malaysia,KEDAH,0,2119700,17,26.12741905,0.419396282,31.08762412,91.0960592
2016,43,10,Malaysia,KEDAH,0,2119700,15,26.46320491,0.10901155,30.89215471,88.57273319
2016,44,10,Malaysia,KEDAH,0,2119700,17,26.01005205,0.143128744,30.79031335,90.27852134
2016,45,11,Malaysia,KEDAH,0,2119700,22,25.98926482,0.744675123,30.73195097,90.11171013
2016,46,11,Malaysia,KEDAH,0,2119700,26,26.40924843,0.02866813,30.58371272,87.41321976
2016,47,11,Malaysia,KEDAH,0,2119700,28,26.47035734,0.163956277,31.17483274,89.85806509
2016,48,11,Malaysia,KEDAH,0,2119700,14,26.60545248,0.254683191,30.91500217,88.07402664
2016,49,12,Malaysia,KEDAH,0,2119700,18,25.89672014,0.984736658,30.73500836,90.59090256
2016,50,12,Malaysia,KEDAH,0,2119700,15,26.31683484,0.135076239,30.31266633,86.62667242
2016,51,12,Malaysia,KEDAH,0,2119700,28,25.84963932,0.270031387,30.39844295,89.22390318
2016,52,12,Malaysia,KEDAH,0,2119700,9,26.13311478,0.027759953,29.7215214,84.8969926
2016,1,1,Malaysia,KELANTAN,0,1796700,58,26.59173239,0.059559318,30.59762875,86.61547472
2016,2,1,Malaysia,KELANTAN,0,1796700,66,26.56345846,0.091850514,30.69265146,87.19321972
2016,3,1,Malaysia,KELANTAN,0,1796700,64,26.82833707,0.061425032,31.23407386,88.43787836
2016,4,1,Malaysia,KELANTAN,0,1796700,83,26.21243993,0.407615361,30.63452509,88.58051938
2016,5,2,Malaysia,KELANTAN,0,1796700,76,26.51916923,0.594387642,30.79125812,87.86767036
2016,6,2,Malaysia,KELANTAN,0,1796700,46,26.12692612,0.17287989,29.46059032,83.74612627
2016,7,2,Malaysia,KELANTAN,0,1796700,63,26.35008586,0.136455421,30.42904281,87.05198428
2016,8,2,Malaysia,KELANTAN,0,1796700,62,25.8114642,0.02026452,29.18925096,83.95872725
2016,9,2,Malaysia,KELANTAN,0,1796700,72,25.79846413,0.138292431,29.90953876,87.23594735
2016,10,3,Malaysia,KELANTAN,0,1796700,51,26.41719525,0.003042548,30.40315061,86.54402049
2016,11,3,Malaysia,KELANTAN,0,1796700,56,26.853431,0.013519248,30.48289195,84.91460129
2016,12,3,Malaysia,KELANTAN,0,1796700,50,27.12083054,0.004075867,30.31143975,82.96218632
2016,13,3,Malaysia,KELANTAN,0,1796700,47,27.00247877,0.024397793,30.09776177,82.59469608
2016,14,4,Malaysia,KELANTAN,0,1796700,40,27.18525423,0.018800652,30.92877544,85.39182812
2016,15,4,Malaysia,KELANTAN,0,1796700,41,28.65823369,0.010361886,31.756886,82.49639898
2016,16,4,Malaysia,KELANTAN,0,1796700,47,28.61521316,0.059157472,31.92078662,83.41714763
2016,17,4,Malaysia,KELANTAN,0,1796700,26,28.90625668,0.012859072,31.68039844,81.10548702
2016,18,5,Malaysia,KELANTAN,0,1796700,28,28.83053001,0.083813594,31.7880529,81.90715611
2016,19,5,Malaysia,KELANTAN,0,1796700,32,28.90904124,0.066677733,32.32465138,83.88431541
2016,20,5,Malaysia,KELANTAN,0,1796700,16,28.29716441,0.487582716,32.19222786,86.0785865
2016,21,5,Malaysia,KELANTAN,0,1796700,24,28.30818728,0.042222533,31.66373907,83.69882635
2016,22,5,Malaysia,KELANTAN,0,1796700,16,27.56721591,0.348917142,31.49629549,86.23493899
2016,23,6,Malaysia,KELANTAN,0,1796700,22,27.59227689,0.007147118,31.15287166,84.62692712
2016,24,6,Malaysia,KELANTAN,0,1796700,45,27.28113185,0.394555366,31.44768595,87.3782446
2016,25,6,Malaysia,KELANTAN,0,1796700,35,26.93756077,0.073767444,31.18418463,87.68790497
2016,26,6,Malaysia,KELANTAN,0,1796700,51,27.54477471,0.037802227,31.95772495,88.41345336
2016,27,7,Malaysia,KELANTAN,0,1796700,40,27.45033056,0.05608622,31.91763429,88.69986954
2016,28,7,Malaysia,KELANTAN,0,1796700,124,27.36471789,0.019432124,31.71323784,88.13160184
2016,29,7,Malaysia,KELANTAN,0,1796700,174,26.55731267,0.067079579,30.82640126,87.8163714
2016,30,7,Malaysia,KELANTAN,0,1796700,218,26.11661174,0.020379333,30.79544333,89.78293503
2016,31,8,Malaysia,KELANTAN,0,1796700,236,28.16772385,0.020867289,30.94899999,81.18828965
2016,32,8,Malaysia,KELANTAN,0,1796700,272,26.83879974,0.094405107,31.44169089,89.33180849
2016,33,8,Malaysia,KELANTAN,0,1796700,297,28.01826417,2.01E-04,32.03077274,86.56349263
2016,34,8,Malaysia,KELANTAN,0,1796700,451,27.48975918,0.0061138,31.57028986,86.90188221
2016,35,8,Malaysia,KELANTAN,0,1796700,405,26.81584777,0.02611999,31.1725607,88.21355183
2016,36,9,Malaysia,KELANTAN,0,1796700,395,26.78772213,0.077642388,31.07407485,87.90381482
2016,37,9,Malaysia,KELANTAN,0,1796700,226,27.03897454,0.183701029,31.1428463,87.0529881
2016,38,9,Malaysia,KELANTAN,0,1796700,367,27.83420353,0.001176835,31.25341658,83.95869998
2016,39,9,Malaysia,KELANTAN,0,1796700,212,28.00331985,0.008869315,30.72220613,80.92073447
2016,40,10,Malaysia,KELANTAN,0,1796700,174,27.84359522,0.022331156,31.43746327,84.71283908
2016,41,10,Malaysia,KELANTAN,0,1796700,139,27.25035347,0.096328227,30.89608765,84.99814708
2016,42,10,Malaysia,KELANTAN,0,1796700,133,27.41055593,0.095036579,31.46459443,86.8136822
2016,43,10,Malaysia,KELANTAN,0,1796700,117,26.93560005,0.103303126,30.77974137,85.95619215
2016,44,10,Malaysia,KELANTAN,0,1796700,99,25.99073014,0.545391133,30.66312836,89.80336369
2016,45,11,Malaysia,KELANTAN,0,1796700,106,25.98540819,0.497083503,30.89114945,90.88406296
2016,46,11,Malaysia,KELANTAN,0,1796700,133,25.72833951,0.548806824,30.86302639,91.98721192
2016,47,11,Malaysia,KELANTAN,0,1796700,119,26.48252516,0.319697197,31.27545352,90.27297132
2016,48,11,Malaysia,KELANTAN,0,1796700,88,26.06683579,1.334530569,30.87972247,90.42132812
2016,49,12,Malaysia,KELANTAN,0,1796700,127,25.88616933,2.173010953,31.03265534,92.0310943
2016,50,12,Malaysia,KELANTAN,0,1796700,124,26.65312438,0.130169401,30.22641437,84.76655387
2016,51,12,Malaysia,KELANTAN,0,1796700,104,25.44700073,0.718615463,30.40042116,91.18272907
2016,52,12,Malaysia,KELANTAN,0,1796700,83,25.79612444,0.204711834,30.11076066,88.21673115
2016,1,1,Malaysia,MELAKA,0,901100,72,27.27767154,0.035151682,30.27473374,82.11184795
2016,2,1,Malaysia,MELAKA,0,901100,74,27.80719983,0.02274763,30.17971557,79.46453893
2016,3,1,Malaysia,MELAKA,0,901100,96,26.97802313,0.231556042,30.50478117,84.56179177
2016,4,1,Malaysia,MELAKA,0,901100,88,26.90005339,0.001936845,30.1998752,83.45948028
2016,5,2,Malaysia,MELAKA,0,901100,72,27.05911528,0.109658414,30.06090241,82.17675097
2016,6,2,Malaysia,MELAKA,0,901100,47,26.4488317,0.137804486,29.43434161,82.24472145
2016,7,2,Malaysia,MELAKA,0,901100,57,26.85727238,0.019450872,29.83194166,82.1543196
2016,8,2,Malaysia,MELAKA,0,901100,48,26.84215263,0.061031233,28.92910487,78.43694025
2016,9,2,Malaysia,MELAKA,0,901100,54,27.52982293,0.005316022,29.1059062,76.20204487
2016,10,3,Malaysia,MELAKA,0,901100,50,27.92793761,0.131417017,30.71758767,81.22686533
2016,11,3,Malaysia,MELAKA,0,901100,36,27.62242009,0.189110283,30.98486014,83.77021608
2016,12,3,Malaysia,MELAKA,0,901100,50,28.0857039,0.564652232,31.44877393,83.75719911
2016,13,3,Malaysia,MELAKA,0,901100,40,28.21063946,0.03848965,29.35136112,74.46714578
2016,14,4,Malaysia,MELAKA,0,901100,40,28.26399263,0.124452616,30.46221985,78.9316368
2016,15,4,Malaysia,MELAKA,0,901100,33,28.67236854,0.198299996,31.7735801,82.53766787
2016,16,4,Malaysia,MELAKA,0,901100,25,28.4768223,0.184453612,31.20270479,81.03023254
2016,17,4,Malaysia,MELAKA,0,901100,25,27.96751846,0.218121753,31.31118251,83.64490679
2016,18,5,Malaysia,MELAKA,0,901100,28,27.54973644,0.271652862,31.33779501,85.57257775
2016,19,5,Malaysia,MELAKA,0,901100,27,27.50971508,0.233410469,31.56667464,86.78201763
2016,20,5,Malaysia,MELAKA,0,901100,11,28.30068428,0.288054233,31.30233408,82.17767277
2016,21,5,Malaysia,MELAKA,0,901100,29,28.62161954,0.160428488,31.10472933,79.96581928
2016,22,5,Malaysia,MELAKA,0,901100,27,27.97750761,0.403481973,31.33613461,83.64470044
2016,23,6,Malaysia,MELAKA,0,901100,30,28.02183039,0.063998315,31.01320454,82.07876818
2016,24,6,Malaysia,MELAKA,0,901100,43,27.65676669,0.680656905,30.84819319,82.98947158
2016,25,6,Malaysia,MELAKA,0,901100,48,27.74951932,0.010467207,29.74357282,77.97606445
2016,26,6,Malaysia,MELAKA,0,901100,47,28.28246802,0.0360995,31.38983258,82.53025573
2016,27,7,Malaysia,MELAKA,0,901100,44,28.47854546,0.174151243,31.65431543,82.82761297
2016,28,7,Malaysia,MELAKA,0,901100,64,27.80976513,0.514170624,30.97953944,82.84277068
2016,29,7,Malaysia,MELAKA,0,901100,55,27.02272163,0.078957355,30.33729247,83.52525088
2016,30,7,Malaysia,MELAKA,0,901100,66,27.15534015,0.104095135,29.60931707,80.00980811
2016,31,8,Malaysia,MELAKA,0,901100,35,27.78279056,0.024972942,30.23360834,79.78150078
2016,32,8,Malaysia,MELAKA,0,901100,56,27.85263683,7.83E-04,30.67595731,81.3884032
2016,33,8,Malaysia,MELAKA,0,901100,54,28.02490098,0.094369699,31.13036874,82.56972564
2016,34,8,Malaysia,MELAKA,0,901100,59,27.88813651,0.197558225,30.6481601,81.11191699
2016,35,8,Malaysia,MELAKA,0,901100,64,27.07994867,0.096718639,30.65134772,84.66019493
2016,36,9,Malaysia,MELAKA,0,901100,47,27.44301714,0.69907754,30.56779886,82.75883074
2016,37,9,Malaysia,MELAKA,0,901100,38,27.28592457,0.573100174,30.40936757,82.66790735
2016,38,9,Malaysia,MELAKA,0,901100,47,28.19115351,0.057816894,30.56425676,79.48761178
2016,39,9,Malaysia,MELAKA,0,901100,39,28.11234162,0.430144504,30.90942574,81.22773528
2016,40,10,Malaysia,MELAKA,0,901100,31,27.85276639,0.370926488,31.0020069,82.7412793
2016,41,10,Malaysia,MELAKA,0,901100,27,27.84483726,0.218698686,30.77092467,81.7924527
2016,42,10,Malaysia,MELAKA,0,901100,18,27.55589058,0.327945005,30.86533738,83.47493509
2016,43,10,Malaysia,MELAKA,0,901100,31,27.3864379,0.127996631,30.619055,83.145235
2016,44,10,Malaysia,MELAKA,0,901100,24,26.43626429,0.659598863,30.46057308,86.75735087
2016,45,11,Malaysia,MELAKA,0,901100,31,26.60219292,0.575160648,30.60208289,86.59917882
2016,46,11,Malaysia,MELAKA,0,901100,33,26.34371895,0.263328548,30.25118362,86.19931408
2016,47,11,Malaysia,MELAKA,0,901100,37,26.59298114,0.641260646,30.68075079,86.99371633
2016,48,11,Malaysia,MELAKA,0,901100,31,26.23256867,0.510296934,30.40325803,87.42296119
2016,49,12,Malaysia,MELAKA,0,901100,39,27.10740263,0.269674807,30.81301187,85.28916247
2016,50,12,Malaysia,MELAKA,0,901100,49,26.92400919,0.357657037,30.3015845,83.83126089
2016,51,12,Malaysia,MELAKA,0,901100,60,26.72049496,0.34249195,30.56134618,85.87579884
2016,52,12,Malaysia,MELAKA,0,901100,50,26.23100098,0.251171752,29.74600115,84.49808656
2016,1,1,Malaysia,NEGERI SEMBILAN,0,1099300,128,25.78419478,0.052537255,30.29045339,89.04377297
2016,2,1,Malaysia,NEGERI SEMBILAN,0,1099300,101,26.5532055,0.017574835,30.17468711,84.96389477
2016,3,1,Malaysia,NEGERI SEMBILAN,0,1099300,69,25.68986481,0.307037987,30.60467686,91.08084329
2016,4,1,Malaysia,NEGERI SEMBILAN,0,1099300,91,25.60234882,0.005109275,29.65557371,87.20636101
2016,5,2,Malaysia,NEGERI SEMBILAN,0,1099300,98,25.87277633,0.190380672,30.21889088,88.37511547
2016,6,2,Malaysia,NEGERI SEMBILAN,0,1099300,67,25.63055807,0.0826579,28.85559231,83.44552326
2016,7,2,Malaysia,NEGERI SEMBILAN,0,1099300,58,25.93298038,0.002300511,29.09747416,83.26810023
2016,8,2,Malaysia,NEGERI SEMBILAN,0,1099300,68,25.99338072,0.055292518,28.02266539,78.45072499
2016,9,2,Malaysia,NEGERI SEMBILAN,0,1099300,79,26.88511293,0.02880989,28.33857192,75.8181778
2016,10,3,Malaysia,NEGERI SEMBILAN,0,1099300,64,26.97554519,0.172618586,30.51784603,84.64072744
2016,11,3,Malaysia,NEGERI SEMBILAN,0,1099300,49,26.66457037,0.193216186,30.89281301,87.73355597
2016,12,3,Malaysia,NEGERI SEMBILAN,0,1099300,61,27.2794677,0.442420393,31.58133195,87.94452864
2016,13,3,Malaysia,NEGERI SEMBILAN,0,1099300,63,27.14238921,0.015996577,28.51869124,75.53670432
2016,14,4,Malaysia,NEGERI SEMBILAN,0,1099300,41,27.28440291,0.172618586,30.47664215,83.18624765
2016,15,4,Malaysia,NEGERI SEMBILAN,0,1099300,18,27.45114879,0.02680363,31.69725983,87.64823797
2016,16,4,Malaysia,NEGERI SEMBILAN,0,1099300,28,27.06851517,0.693229608,31.27499789,87.57151046
2016,17,4,Malaysia,NEGERI SEMBILAN,0,1099300,54,26.59784679,0.170879828,31.48416695,90.70568079
2016,18,5,Malaysia,NEGERI SEMBILAN,0,1099300,44,25.93464882,0.252066471,31.20563631,92.63203364
2016,19,5,Malaysia,NEGERI SEMBILAN,0,1099300,46,26.13103405,0.837600058,31.5404241,93.28106473
2016,20,5,Malaysia,NEGERI SEMBILAN,0,1099300,40,26.38444067,0.178236113,31.4335674,91.58109301
2016,21,5,Malaysia,NEGERI SEMBILAN,0,1099300,33,26.5610009,0.017762086,31.13266059,89.22439532
