,Year,Month,Country,Province,Policy,Population,Cases,AHo,ATo,RHo,TPo
276,2010,1,Thailand,Mukdahan,0,252734,8,23.66074818,23.64935078,80.123712,0.015104906
277,2010,2,Thailand,Mukdahan,0,252734,8,26.05062882,26.54826079,78.31222022,0.09595544
278,2010,3,Thailand,Mukdahan,0,252734,25,24.45524372,27.84509689,66.89612011,0.000857016
279,2010,4,Thailand,Mukdahan,0,252734,20,28.10383979,30.26386101,69.2653974,0.020811203
280,2010,5,Thailand,Mukdahan,0,252734,70,30.90114832,29.44060705,81.80586411,0.122793389
281,2010,6,Thailand,Mukdahan,0,252734,157,31.53672908,28.8476122,86.83096939,0.453158991
282,2010,7,Thailand,Mukdahan,0,252734,116,31.06475639,27.92636929,86.11369803,0.308370583
283,2010,8,Thailand,Mukdahan,0,252734,58,31.15712862,27.01141204,92.4804543,0.479965858
284,2010,9,Thailand,Mukdahan,0,252734,8,31.0789283,26.87349304,91.4605334,0.41363221
285,2010,10,Thailand,Mukdahan,0,252734,13,27.93573494,25.51650302,86.94832475,0.381261265
286,2010,11,Thailand,Mukdahan,0,252734,3,24.04333183,24.57817651,77.58540839,0.05437175
287,2010,12,Thailand,Mukdahan,0,252734,3,22.89075771,23.0332792,79.5897367,0
288,2010,1,Thailand,Nakhon Nayok,0,860246,1,27.44794398,21.59393454,83.76340434,0.129216382
289,2010,2,Thailand,Nakhon Nayok,0,860246,4,29.54510751,24.25457785,83.07249526,0.005615945
290,2010,3,Thailand,Nakhon Nayok,0,860246,4,28.15292907,25.62059534,75.87690242,0.001760602
291,2010,4,Thailand,Nakhon Nayok,0,860246,2,30.14343941,28.46460309,77.95972046,0.006589375
292,2010,5,Thailand,Nakhon Nayok,0,860246,7,31.61156875,28.0523896,85.35787787,0.141057505
293,2010,6,Thailand,Nakhon Nayok,0,860246,13,31.65886323,27.50307907,89.39452153,0.044395084
294,2010,7,Thailand,Nakhon Nayok,0,860246,4,31.21255527,27.21942155,88.36798049,0.227842304
295,2010,8,Thailand,Nakhon Nayok,0,860246,11,30.95667593,25.92682742,90.93878147,0.248824601
296,2010,9,Thailand,Nakhon Nayok,0,860246,3,30.98480825,26.0582255,90.40854303,0.151156275
297,2010,10,Thailand,Nakhon Nayok,0,860246,6,30.10259656,24.088255,88.25029502,0.480569215
298,2010,11,Thailand,Nakhon Nayok,0,860246,1,27.42370294,22.49664504,80.66301884,2.77E-05
299,2010,12,Thailand,Nakhon Nayok,0,860246,0,26.13246628,21.02991657,78.46583497,0.003612455
300,2010,1,Thailand,Nakhon Pathom,0,703392,30,28.06369208,24.26173011,78.97868509,0.007960074
301,2010,2,Thailand,Nakhon Pathom,0,703392,27,30.73803181,26.37535306,82.32281556,0.002728219
302,2010,3,Thailand,Nakhon Pathom,0,703392,43,29.99284185,26.78404161,75.61016044,0.002673808
303,2010,4,Thailand,Nakhon Pathom,0,703392,13,31.51437337,28.16648519,76.61873705,0.025389416
304,2010,5,Thailand,Nakhon Pathom,0,703392,26,31.91902354,27.89479734,77.65089098,0.011886431
305,2010,6,Thailand,Nakhon Pathom,0,703392,21,31.4562865,27.05568613,79.44831092,0.052633114
306,2010,7,Thailand,Nakhon Pathom,0,703392,40,31.40111135,26.83359402,82.57495162,0.107872552
307,2010,8,Thailand,Nakhon Pathom,0,703392,60,31.10883658,26.0463891,85.1503759,0.131599401
308,2010,9,Thailand,Nakhon Pathom,0,703392,86,31.58827062,26.18421292,87.23330371,0.179553778
309,2010,10,Thailand,Nakhon Pathom,0,703392,100,30.57651618,25.83228692,86.87063863,0.3512453
310,2010,11,Thailand,Nakhon Pathom,0,703392,91,27.16295397,24.92109611,73.23738132,0.003655738
311,2010,12,Thailand,Nakhon Pathom,0,703392,59,27.19631161,24.24148523,77.64015048,0.053931164
312,2010,1,Thailand,Nakhon Phanom,0,2582089,7,23.90414056,25.9802284,81.49323143,0.064413327
313,2010,2,Thailand,Nakhon Phanom,0,2582089,12,26.05004693,27.70213567,79.41079035,0.057686279
314,2010,3,Thailand,Nakhon Phanom,0,2582089,24,24.79736523,28.63941961,68.96175729,0.001447831
315,2010,4,Thailand,Nakhon Phanom,0,2582089,39,28.75526854,29.85832803,72.34853602,0.016619765
316,2010,5,Thailand,Nakhon Phanom,0,2582089,107,31.43293274,30.02318496,83.55376312,0.159715732
317,2010,6,Thailand,Nakhon Phanom,0,2582089,77,32.19358373,29.14538943,88.04599558,0.789761227
318,2010,7,Thailand,Nakhon Phanom,0,2582089,94,31.96976389,28.34273245,89.42686905,0.459150167
319,2010,8,Thailand,Nakhon Phanom,0,2582089,55,31.54592355,27.46708999,92.87423792,0.58311841
320,2010,9,Thailand,Nakhon Phanom,0,2582089,59,31.5486293,27.48062787,91.09864752,0.357040131
321,2010,10,Thailand,Nakhon Phanom,0,2582089,16,28.08907557,26.61356255,86.83996293,0.32683418
322,2010,11,Thailand,Nakhon Phanom,0,2582089,7,24.01694261,26.48732194,77.25102659,0.000413147
323,2010,12,Thailand,Nakhon Phanom,0,2582089,3,22.61900138,25.47940749,77.91226875,0.000290778
324,2010,1,Thailand,Nakhon Ratchasima,0,1073495,47,25.85533848,21.52678066,78.40760434,0.032901043
325,2010,2,Thailand,Nakhon Ratchasima,0,1073495,23,27.99886843,23.98475443,74.94171478,0.004089395
326,2010,3,Thailand,Nakhon Ratchasima,0,1073495,69,25.50672706,25.34683447,63.6336083,0.000551649
327,2010,4,Thailand,Nakhon Ratchasima,0,1073495,67,29.94759079,28.27893387,74.43590204,0.097095254
328,2010,5,Thailand,Nakhon Ratchasima,0,1073495,153,30.83228076,28.1549061,78.64028992,0.003639682
329,2010,6,Thailand,Nakhon Ratchasima,0,1073495,291,30.76460424,27.88508824,80.22123151,0.13967763
330,2010,7,Thailand,Nakhon Ratchasima,0,1073495,460,30.6895505,27.37393034,82.81450632,0.097641806
331,2010,8,Thailand,Nakhon Ratchasima,0,1073495,564,30.71979671,26.22628056,87.54138515,0.101179552
332,2010,9,Thailand,Nakhon Ratchasima,0,1073495,436,31.09538267,26.58543456,89.53608809,0.042947944
333,2010,10,Thailand,Nakhon Ratchasima,0,1073495,103,29.41793955,24.23184541,86.72408899,0.323185143
334,2010,11,Thailand,Nakhon Ratchasima,0,1073495,95,25.90434697,22.50986431,75.08715155,0.000145607
335,2010,12,Thailand,Nakhon Ratchasima,0,1073495,28,24.38408683,21.20223338,74.70122728,0.000851458
336,2010,1,Thailand,Nakhon Sawan,0,1522561,15,27.88262336,24.004437,79.8463412,0.024039477
337,2010,2,Thailand,Nakhon Sawan,0,1522561,15,28.42333315,26.8508176,70.72135485,0.000926261
338,2010,3,Thailand,Nakhon Sawan,0,1522561,9,25.88127358,27.58488366,55.59066245,0.000125366
339,2010,4,Thailand,Nakhon Sawan,0,1522561,6,27.92852466,28.9477652,56.77617115,0.039582413
340,2010,5,Thailand,Nakhon Sawan,0,1522561,11,30.52759111,28.68294852,67.08353041,0.047963822
341,2010,6,Thailand,Nakhon Sawan,0,1522561,15,32.09008897,28.24906453,80.31819118,0.253023937
342,2010,7,Thailand,Nakhon Sawan,0,1522561,34,32.09758448,27.55271072,83.20336064,0.139460179
343,2010,8,Thailand,Nakhon Sawan,0,1522561,62,32.16911066,26.53294785,88.33759732,0.37263236
344,2010,9,Thailand,Nakhon Sawan,0,1522561,54,32.30730599,26.4671303,89.32351343,0.385185626
345,2010,10,Thailand,Nakhon Sawan,0,1522561,23,31.12725227,25.51982219,87.46881578,0.218939357
346,2010,11,Thailand,Nakhon Sawan,0,1522561,32,28.84041911,24.77713448,82.82573227,1.06E-05
347,2010,12,Thailand,Nakhon Sawan,0,1522561,17,27.45983508,23.49756646,81.49322502,0.017919593
348,2010,1,Thailand,Nakhon Si Thammarat,0,476363,94,29.22907103,25.56694644,92.0857062,0.056713205
349,2010,2,Thailand,Nakhon Si Thammarat,0,476363,76,29.12508412,28.37889273,91.30475701,0.012675939
350,2010,3,Thailand,Nakhon Si Thammarat,0,476363,87,29.79222461,30.44350903,88.40436227,0.026918224
351,2010,4,Thailand,Nakhon Si Thammarat,0,476363,91,30.80766743,32.41069052,88.29426427,0.019534548
352,2010,5,Thailand,Nakhon Si Thammarat,0,476363,177,31.25010589,31.57484927,89.50264103,0.086591663
353,2010,6,Thailand,Nakhon Si Thammarat,0,476363,324,30.6137434,29.5884895,89.82394885,0.09817703
354,2010,7,Thailand,Nakhon Si Thammarat,0,476363,602,30.32239051,28.87644724,92.41800079,0.017119271
355,2010,8,Thailand,Nakhon Si Thammarat,0,476363,668,30.09608148,27.78288862,91.04081744,0.092409389
356,2010,9,Thailand,Nakhon Si Thammarat,0,476363,388,30.33709393,27.70176739,93.3879938,0.087971821
357,2010,10,Thailand,Nakhon Si Thammarat,0,476363,295,30.01280784,26.98463222,92.17747895,0.117703016
358,2010,11,Thailand,Nakhon Si Thammarat,0,476363,163,30.09333687,25.75283318,93.61805846,0.373584964
359,2010,12,Thailand,Nakhon Si Thammarat,0,476363,86,29.64392981,24.80582003,92.89960929,0.247619406
360,2010,1,Thailand,Nan,0,737162,2,22.81958509,24.1538793,84.51558395,0.002878255
361,2010,2,Thailand,Nan,0,737162,1,19.41929553,24.2144335,67.73446945,-8.67E-16
362,2010,3,Thailand,Nan,0,737162,2,22.3913038,25.44250869,68.71805611,0.001680772
363,2010,4,Thailand,Nan,0,737162,5,24.76714949,26.45044019,63.90053309,0.018289091
364,2010,5,Thailand,Nan,0,737162,8,29.04087571,26.62508814,79.23420274,0.055492326
365,2010,6,Thailand,Nan,0,737162,31,29.64608244,25.93904377,82.16043709,0.464318733
366,2010,7,Thailand,Nan,0,737162,19,29.96364182,25.12959269,88.20646628,0.538120914
367,2010,8,Thailand,Nan,0,737162,24,30.03186243,25.1951665,92.98982157,0.701719638
368,2010,9,Thailand,Nan,0,737162,16,29.98399383,24.94862285,92.16876113,0.187507572
369,2010,10,Thailand,Nan,0,737162,16,28.79227471,24.88815203,92.39045949,0.122669509
370,2010,11,Thailand,Nan,0,737162,1,25.01793889,24.66917149,90.3602525,0.001165264
371,2010,12,Thailand,Nan,0,737162,2,24.63747328,24.38872919,91.55614708,0.029126222
372,2010,1,Thailand,Narathiwat,0,502868,36,28.88121138,19.93394028,91.10926535,0.066906933
373,2010,2,Thailand,Narathiwat,0,502868,26,29.33834772,20.7819589,89.82564305,0.034288897
374,2010,3,Thailand,Narathiwat,0,502868,23,29.66339416,23.22199835,88.10779098,0.030865358
375,2010,4,Thailand,Narathiwat,0,502868,32,30.27742491,26.78060026,85.29802966,0.05033334
376,2010,5,Thailand,Narathiwat,0,502868,85,30.61455966,26.82046833,85.73267384,0.131888264
377,2010,6,Thailand,Narathiwat,0,502868,205,30.5092645,26.70112641,88.04500216,0.061830609
378,2010,7,Thailand,Narathiwat,0,502868,304,30.12222273,25.67494698,90.79684933,0.078113814
379,2010,8,Thailand,Narathiwat,0,502868,396,30.31668832,24.74127073,90.86612975,0.017578085
380,2010,9,Thailand,Narathiwat,0,502868,248,30.17555497,24.85684773,92.98830703,0.167564532
381,2010,10,Thailand,Narathiwat,0,502868,119,30.0506491,23.70690648,91.2065655,0.500879444
382,2010,11,Thailand,Narathiwat,0,502868,67,29.93001524,20.64945957,93.69857571,0.217142904
383,2010,12,Thailand,Narathiwat,0,502868,27,28.97291784,20.10224401,92.23079344,0.442603666
384,2010,1,Thailand,Nong Bua Lam Phu,0,912937,5,25.17619484,24.02102312,81.51908192,0.173217437
385,2010,2,Thailand,Nong Bua Lam Phu,0,912937,5,25.21560515,24.71169168,73.56337768,4.56E-05
386,2010,3,Thailand,Nong Bua Lam Phu,0,912937,3,23.9352824,25.38125183,61.24254182,0.001862066
387,2010,4,Thailand,Nong Bua Lam Phu,0,912937,4,27.50594888,26.58367358,63.64474151,0.105218666
388,2010,5,Thailand,Nong Bua Lam Phu,0,912937,5,30.65407499,26.8273227,76.87539991,0.161633081
389,2010,6,Thailand,Nong Bua Lam Phu,0,912937,19,31.25225028,26.22366161,80.47867084,0.371226028
390,2010,7,Thailand,Nong Bua Lam Phu,0,912937,11,31.39881827,25.27479872,84.6662833,0.462101294
391,2010,8,Thailand,Nong Bua Lam Phu,0,912937,14,31.69496579,25.44129758,91.34307528,0.583943017
392,2010,9,Thailand,Nong Bua Lam Phu,0,912937,2,31.23553071,24.87738823,89.3308269,0.517447493
393,2010,10,Thailand,Nong Bua Lam Phu,0,912937,0,29.01117154,25.12264574,85.45439346,0.359057373
394,2010,11,Thailand,Nong Bua Lam Phu,0,912937,0,24.57313353,24.49949694,76.46742969,0.000570429
395,2010,12,Thailand,Nong Bua Lam Phu,0,912937,0,23.53142997,23.89031943,76.8349652,0.000605583
396,2010,1,Thailand,Nong Khai,0,1101743,8,25.13457798,22.70754888,82.59627782,0.088481646
397,2010,2,Thailand,Nong Khai,0,1101743,4,25.38830848,24.60374396,74.4647735,4.21E-05
398,2010,3,Thailand,Nong Khai,0,1101743,19,24.35746523,26.70470476,63.78687444,0.000106508
399,2010,4,Thailand,Nong Khai,0,1101743,34,28.68116543,29.60534833,69.04365664,0.121127154
400,2010,5,Thailand,Nong Khai,0,1101743,58,31.88285938,29.01072695,83.36976587,0.289801069
401,2010,6,Thailand,Nong Khai,0,1101743,74,32.30584697,28.71636763,85.5305683,0.61547814
402,2010,7,Thailand,Nong Khai,0,1101743,60,32.44418945,27.85959515,90.09566649,1.036054226
403,2010,8,Thailand,Nong Khai,0,1101743,52,31.95406255,26.68048793,92.1693502,0.876893011
404,2010,9,Thailand,Nong Khai,0,1101743,17,31.8125684,26.64809773,89.74350748,0.767028586
405,2010,10,Thailand,Nong Khai,0,1101743,1,29.28515438,25.41914342,85.23404699,0.383821138
406,2010,11,Thailand,Nong Khai,0,1101743,1,23.94928573,23.26508181,73.48501761,0.000652489
407,2010,12,Thailand,Nong Khai,0,1101743,0,23.37183687,22.28013857,76.46618239,0.003796255
408,2010,1,Thailand,Nonthaburi,0,985643,45,28.49382005,22.42723011,81.42135278,0.020664556
409,2010,2,Thailand,Nonthaburi,0,985643,44,31.01080687,24.5593928,83.58331316,0.001510233
410,2010,3,Thailand,Nonthaburi,0,985643,52,30.35718685,26.38525532,77.48480402,0.001652148
411,2010,4,Thailand,Nonthaburi,0,985643,15,31.8099901,29.21457265,77.75798105,0.00304673
412,2010,5,Thailand,Nonthaburi,0,985643,18,32.38866914,28.66222827,79.89632487,0.020800117
413,2010,6,Thailand,Nonthaburi,0,985643,45,32.20572755,28.56351953,82.53520576,0.065075702
414,2010,7,Thailand,Nonthaburi,0,985643,74,31.68646082,27.68422798,83.4729891,0.175000579
415,2010,8,Thailand,Nonthaburi,0,985643,92,31.48346511,26.76290339,86.36664424,0.12213185
416,2010,9,Thailand,Nonthaburi,0,985643,86,31.71734695,27.13029858,87.39407378,0.203885771
417,2010,10,Thailand,Nonthaburi,0,985643,79,30.7089626,25.76954656,86.88465857,0.304376462
418,2010,11,Thailand,Nonthaburi,0,985643,62,27.45980702,23.39859146,73.96401929,0.001015577
419,2010,12,Thailand,Nonthaburi,0,985643,35,27.34486168,22.22529377,77.76082129,0.051504649
420,2010,1,Thailand,P.Nakhon S.Ayutthaya,0,460756,4,27.28549175,23.44095146,75.67291435,0.032218716
421,2010,2,Thailand,P.Nakhon S.Ayutthaya,0,460756,8,29.42882987,25.31115836,75.65588921,0.003914761
422,2010,3,Thailand,P.Nakhon S.Ayutthaya,0,460756,6,27.97107807,27.51915076,67.89073624,3.30E-05
423,2010,4,Thailand,P.Nakhon S.Ayutthaya,0,460756,4,29.59997526,30.14879942,68.02212824,0.015349756
424,2010,5,Thailand,P.Nakhon S.Ayutthaya,0,460756,1,31.37265562,30.09563116,75.86128604,0.043104244
425,2010,6,Thailand,P.Nakhon S.Ayutthaya,0,460756,6,31.76222774,28.78788287,82.19914103,0.062600734
426,2010,7,Thailand,P.Nakhon S.Ayutthaya,0,460756,7,31.54272446,27.51696355,83.71985535,0.208665975
427,2010,8,Thailand,P.Nakhon S.Ayutthaya,0,460756,12,31.3906866,26.52741756,86.78117567,0.180830661
428,2010,9,Thailand,P.Nakhon S.Ayutthaya,0,460756,26,31.69390798,26.77244252,87.77520733,0.323220624
429,2010,10,Thailand,P.Nakhon S.Ayutthaya,0,460756,7,30.42310066,25.84065915,85.54994761,0.557897455
430,2010,11,Thailand,P.Nakhon S.Ayutthaya,0,460756,10,26.34841836,23.49194474,69.46423496,0
431,2010,12,Thailand,P.Nakhon S.Ayutthaya,0,460756,3,25.87069424,22.60752803,71.32909431,0.00038137
432,2010,1,Thailand,Pathum Thani,0,655259,24,28.3253831,25.80481007,82.5889976,0.048298442
433,2010,2,Thailand,Pathum Thani,0,655259,24,30.71897352,27.68114734,83.79908427,0.002480655
434,2010,3,Thailand,Pathum Thani,0,655259,46,29.78429575,28.52698704,76.80810292,0.00065679
435,2010,4,Thailand,Pathum Thani,0,655259,11,31.32758192,29.86404053,77.16043405,0.004549114
436,2010,5,Thailand,Pathum Thani,0,655259,17,32.41533376,29.94168894,82.53055447,0.033079685
437,2010,6,Thailand,Pathum Thani,0,655259,12,32.28467777,29.12966543,85.276519,0.088647602
438,2010,7,Thailand,Pathum Thani,0,655259,19,31.74219941,28.40529531,85.31896454,0.256316895
439,2010,8,Thailand,Pathum Thani,0,655259,38,31.59834943,27.55230244,88.22153437,0.215907436
440,2010,9,Thailand,Pathum Thani,0,655259,40,31.59024589,27.56336979,88.16127018,0.326884638
441,2010,10,Thailand,Pathum Thani,0,655259,14,30.69254978,26.72549229,87.34951124,0.502530486
442,2010,11,Thailand,Pathum Thani,0,655259,17,27.46767714,26.58174391,74.97436587,0.000112467
443,2010,12,Thailand,Pathum Thani,0,655259,14,26.8456388,25.57609411,75.82413393,0.010722562
444,2010,1,Thailand,Pattani,0,253112,29,29.38565626,25.38051492,85.08329456,0.072985858
445,2010,2,Thailand,Pattani,0,253112,39,29.59168503,27.35014856,82.91991061,0.026900864
446,2010,3,Thailand,Pattani,0,253112,64,30.07571707,28.13216409,83.42370736,0.063464613
447,2010,4,Thailand,Pattani,0,253112,49,30.94036661,29.53885252,83.58984594,0.044527914
448,2010,5,Thailand,Pattani,0,253112,114,31.06215809,29.33714551,83.1611301,0.055268783
449,2010,6,Thailand,Pattani,0,253112,103,30.3268482,28.57221895,82.18729565,0.033726297
450,2010,7,Thailand,Pattani,0,253112,168,30.29133527,28.03275709,85.76959759,0.067005957
451,2010,8,Thailand,Pattani,0,253112,164,30.53501913,27.2544574,86.1415631,0.034139799
452,2010,9,Thailand,Pattani,0,253112,101,30.54682186,27.26392952,89.42443649,0.117828041
453,2010,10,Thailand,Pattani,0,253112,46,30.32447006,26.59645739,87.39631808,0.399286541
454,2010,11,Thailand,Pattani,0,253112,32,30.52695754,26.30697147,91.82014879,0.343822052
455,2010,12,Thailand,Pattani,0,253112,9,29.71870126,25.52996718,89.64528516,0.659016168
456,2010,1,Thailand,Phangnga,0,509534,7,28.98425497,25.76631925,86.63316538,0.046539144
457,2010,2,Thailand,Phangnga,0,509534,6,28.73479939,26.42879325,79.94967727,0.019937757
458,2010,3,Thailand,Phangnga,0,509534,9,29.41885662,26.79595797,81.33562069,0.007093748
459,2010,4,Thailand,Phangnga,0,509534,16,31.07441628,27.60672972,87.31483133,0.011351571
460,2010,5,Thailand,Phangnga,0,509534,19,31.53485583,27.84924507,89.68065256,0.08469992
461,2010,6,Thailand,Phangnga,0,509534,39,30.83291787,27.34756498,90.15457719,0.353357921
462,2010,7,Thailand,Phangnga,0,509534,53,30.31235272,26.49342143,90.10802482,0.209081379
463,2010,8,Thailand,Phangnga,0,509534,56,30.23774776,26.65775769,90.1147537,0.144859816
464,2010,9,Thailand,Phangnga,0,509534,47,30.25211744,25.95537105,88.9608454,0.248104551
465,2010,10,Thailand,Phangnga,0,509534,26,29.89588761,26.1728525,90.21525748,0.412339461
466,2010,11,Thailand,Phangnga,0,509534,11,29.61528084,25.44628948,90.67596458,0.475902184
467,2010,12,Thailand,Phangnga,0,509534,5,29.23100166,25.1210918,88.89240132,0.138753147
468,2010,1,Thailand,Phatthalung,0,486304,14,29.58614678,25.05518543,89.46705305,0.195594123
469,2010,2,Thailand,Phatthalung,0,486304,23,29.76298739,26.3089895,90.0856738,0.026741941
470,2010,3,Thailand,Phatthalung,0,486304,20,30.4102049,26.70724557,89.33851155,0.103128931
471,2010,4,Thailand,Phatthalung,0,486304,17,31.16159284,26.92129107,87.47952317,0.060222618
472,2010,5,Thailand,Phatthalung,0,486304,55,30.87730115,26.86465382,83.29417597,0.090024095
473,2010,6,Thailand,Phatthalung,0,486304,70,30.32048161,26.07841356,83.16307432,0.070067387
474,2010,7,Thailand,Phatthalung,0,486304,101,29.77663393,25.58813851,82.99591089,0.026644523
475,2010,8,Thailand,Phatthalung,0,486304,178,30.08480754,25.51539008,83.98577705,0.089272988
476,2010,9,Thailand,Phatthalung,0,486304,164,30.00624222,25.76928288,85.48486985,0.118831674
477,2010,10,Thailand,Phatthalung,0,486304,135,30.24505895,25.17350358,88.66093876,0.159372989
478,2010,11,Thailand,Phatthalung,0,486304,77,30.43201804,24.80063973,91.88179558,0.701981058
479,2010,12,Thailand,Phatthalung,0,486304,54,29.83597763,24.80655868,90.37783957,0.488940834
480,2010,1,Thailand,Phayao,0,996031,1,23.0447068,25.02388655,79.8957065,0.000668213
481,2010,2,Thailand,Phayao,0,996031,1,18.75082703,25.06166629,63.53171026,0
482,2010,3,Thailand,Phayao,0,996031,1,21.49122504,25.84451755,58.2082053,0.000102339
483,2010,4,Thailand,Phayao,0,996031,2,24.71572468,26.96443243,55.68062865,0.003663932
484,2010,5,Thailand,Phayao,0,996031,3,28.9850724,27.60922248,69.66666935,0.023345301
485,2010,6,Thailand,Phayao,0,996031,78,29.64884663,27.09005342,75.34931566,0.39880873
486,2010,7,Thailand,Phayao,0,996031,231,30.18240536,26.60863783,81.51679712,0.394131041
487,2010,8,Thailand,Phayao,0,996031,372,30.54510197,26.67816921,88.85219091,0.28894475
488,2010,9,Thailand,Phayao,0,996031,141,30.43509759,26.27181648,87.62651873,0.124051156
489,2010,10,Thailand,Phayao,0,996031,22,29.10332654,25.83295096,87.16509948,0.257015025
490,2010,11,Thailand,Phayao,0,996031,10,24.48419365,25.33771009,81.34411379,5.60E-05
